name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
imported/rsc/anchored-literal-long-non-match,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,390,1000000,633.56ms,23.00ns,1.00ns,24.00ns,29.00ns,20.00ns,20.44us
imported/rsc/anchored-literal-short-match,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,26,1000000,1.54s,437.00ns,14.00ns,450.00ns,104.00ns,391.00ns,41.14us
imported/rsc/anchored-literal-short-match,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,26,1000000,1.49s,347.00ns,8.00ns,354.00ns,82.00ns,307.00ns,23.51us
imported/rsc/anchored-literal-short-match,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,26,1000000,883.16ms,155.00ns,2.00ns,160.00ns,88.00ns,141.00ns,40.45us
imported/rsc/anchored-literal-short-match,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,26,1000000,733.20ms,38.00ns,1.00ns,39.00ns,27.00ns,33.00ns,5.02us
imported/rsc/anchored-literal-long-match,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,390,692685,4.88s,4.24us,55.00ns,4.29us,324.00ns,3.61us,42.44us
imported/rsc/anchored-literal-long-match,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,390,1000000,2.64s,927.00ns,17.00ns,0.95us,198.00ns,856.00ns,36.56us
imported/rsc/anchored-literal-long-match,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,390,1000000,0.99s,178.00ns,4.00ns,183.00ns,154.00ns,164.00ns,139.19us
imported/rsc/anchored-literal-long-match,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,390,1000000,634.53ms,40.00ns,1.00ns,41.00ns,31.00ns,35.00ns,5.42us
imported/rsc/one-pass-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,17,1000000,1.69s,511.00ns,16.00ns,528.00ns,111.00ns,447.00ns,15.80us
imported/rsc/one-pass-short,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,17,1000000,1.54s,402.00ns,12.00ns,411.00ns,91.00ns,358.00ns,23.28us
imported/rsc/one-pass-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,17,1000000,1.64s,501.00ns,16.00ns,513.00ns,101.00ns,446.00ns,13.72us
imported/rsc/one-pass-short,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,17,1000000,733.62ms,50.00ns,1.00ns,51.00ns,30.00ns,44.00ns,5.97us
imported/rsc/one-pass-short-not,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,17,1000000,1.84s,610.00ns,18.00ns,626.00ns,471.00ns,453.00ns,206.16us
imported/rsc/one-pass-short-not,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,17,1000000,1.64s,436.00ns,11.00ns,446.00ns,93.00ns,395.00ns,18.73us
imported/rsc/one-pass-short-not,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,17,1000000,2.34s,879.00ns,15.00ns,892.00ns,192.00ns,751.00ns,95.40us
imported/rsc/one-pass-short-not,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,17,1000000,687.47ms,55.00ns,1.00ns,56.00ns,33.00ns,52.00ns,5.89us
imported/rsc/one-pass-long-prefix,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,26,1000000,1.94s,649.00ns,23.00ns,662.00ns,136.00ns,568.00ns,45.31us
imported/rsc/one-pass-long-prefix,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,26,1000000,2.04s,648.00ns,12.00ns,659.00ns,138.00ns,570.00ns,26.21us
imported/rsc/one-pass-long-prefix,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,26,1000000,1.59s,462.00ns,10.00ns,471.00ns,102.00ns,414.00ns,34.21us
imported/rsc/one-pass-long-prefix,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,26,1000000,738.79ms,67.00ns,1.00ns,68.00ns,35.00ns,63.00ns,6.65us
imported/rsc/one-pass-long-prefix-not,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,26,1000000,1.94s,657.00ns,25.00ns,675.00ns,131.00ns,572.00ns,36.54us
imported/rsc/one-pass-long-prefix-not,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,26,1000000,2.09s,632.00ns,15.00ns,646.00ns,145.00ns,515.00ns,40.08us
imported/rsc/one-pass-long-prefix-not,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,26,1000000,1.54s,430.00ns,9.00ns,439.00ns,98.00ns,389.00ns,25.08us
imported/rsc/one-pass-long-prefix-not,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,26,1000000,685.76ms,68.00ns,1.00ns,69.00ns,90.00ns,63.00ns,81.34us
imported/rsc/long-needle1,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,100002,301,4.56s,9.91ms,119.70us,9.99ms,278.37us,8.87ms,10.93ms
imported/rsc/long-needle1,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,100002,852,4.51s,3.52ms,33.57us,3.52ms,60.41us,3.23ms,4.21ms
imported/rsc/long-needle1,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,100002,125,4.56s,23.86ms,771.06us,24.20ms,1.04ms,21.83ms,26.73ms
imported/rsc/long-needle1,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,100002,1000000,4.64s,2.50us,25.00ns,2.55us,275.00ns,2.25us,45.09us
imported/rsc/long-needle2,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,100002,304,4.51s,9.86ms,161.01us,9.87ms,224.84us,9.55ms,10.83ms
imported/rsc/long-needle2,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,100002,850,4.51s,3.45ms,54.19us,3.53ms,254.50us,3.18ms,4.80ms
imported/rsc/long-needle2,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,100002,119,4.56s,25.22ms,418.49us,25.35ms,772.96us,23.91ms,27.60ms
imported/rsc/long-needle2,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,100002,8353,4.51s,357.25us,8.01us,359.11us,22.20us,299.07us,0.99ms
imported/rsc/easy0-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,58,1000000,2.54s,948.00ns,18.00ns,0.96us,140.00ns,853.00ns,26.97us
imported/rsc/easy0-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,58,1000000,2.09s,701.00ns,20.00ns,721.00ns,182.00ns,605.00ns,103.03us
imported/rsc/easy0-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,58,1000000,3.24s,1.28us,18.00ns,1.30us,221.00ns,1.18us,102.07us
imported/rsc/easy0-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,58,1000000,687.72ms,29.00ns,1.00ns,29.00ns,40.00ns,26.00ns,30.36us
imported/rsc/easy0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1050,263986,4.67s,11.15us,283.00ns,11.32us,831.00ns,9.17us,166.47us
imported/rsc/easy0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1050,1000000,4.34s,2.12us,31.00ns,2.16us,386.00ns,1.79us,195.47us
imported/rsc/easy0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1050,149107,4.61s,19.84us,363.00ns,20.07us,1.27us,18.34us,88.67us
imported/rsc/easy0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1050,1000000,684.08ms,54.00ns,2.00ns,55.00ns,39.00ns,43.00ns,16.79us
imported/rsc/easy0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32794,8484,4.51s,349.99us,5.54us,353.52us,16.25us,316.20us,724.36us
imported/rsc/easy0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32794,58943,4.56s,49.98us,1.20us,50.81us,3.47us,41.58us,198.92us
imported/rsc/easy0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32794,5289,4.51s,564.60us,6.46us,567.17us,18.11us,535.31us,925.58us
imported/rsc/easy0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32794,1000000,2.29s,827.00ns,2.00ns,835.00ns,151.00ns,750.00ns,39.90us
imported/rsc/easy0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1048602,283,4.56s,10.58ms,83.23us,10.62ms,158.01us,10.41ms,11.19ms
imported/rsc/easy0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1048602,1915,4.51s,1.55ms,19.92us,1.57ms,114.64us,1.35ms,4.46ms
imported/rsc/easy0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1048602,156,4.56s,19.27ms,151.85us,19.31ms,220.66us,18.88ms,20.00ms
imported/rsc/easy0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1048602,85184,4.56s,34.90us,214.00ns,35.17us,1.57us,30.71us,135.58us
imported/rsc/easy1-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,51,1000000,2.14s,770.00ns,19.00ns,785.00ns,169.00ns,688.00ns,87.44us
imported/rsc/easy1-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,51,1000000,1.89s,579.00ns,14.00ns,592.00ns,179.00ns,489.00ns,130.58us
imported/rsc/easy1-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,51,1000000,2.89s,1.14us,17.00ns,1.15us,151.00ns,1.04us,23.25us
imported/rsc/easy1-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,51,1000000,684.72ms,55.00ns,1.00ns,55.00ns,119.00ns,51.00ns,112.57us
imported/rsc/easy1-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1043,261906,4.67s,11.26us,97.00ns,11.41us,0.95us,9.12us,139.60us
imported/rsc/easy1-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1043,1000000,4.29s,2.10us,20.00ns,2.14us,382.00ns,1.86us,97.63us
imported/rsc/easy1-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1043,159443,4.61s,18.64us,221.00ns,18.77us,1.15us,15.72us,174.80us
imported/rsc/easy1-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1043,1000000,684.57ms,54.00ns,1.00ns,54.00ns,39.00ns,50.00ns,25.60us
imported/rsc/easy1-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32787,9080,4.51s,329.29us,3.25us,330.34us,8.85us,310.41us,459.83us
imported/rsc/easy1-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32787,59655,4.56s,49.86us,1.31us,50.21us,5.07us,41.51us,240.06us
imported/rsc/easy1-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32787,5329,4.51s,559.58us,5.34us,562.95us,17.21us,531.74us,820.84us
imported/rsc/easy1-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32787,1000000,686.29ms,53.00ns,1.00ns,54.00ns,33.00ns,48.00ns,13.26us
imported/rsc/easy1-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1048595,267,4.56s,11.12ms,119.00us,11.26ms,339.05us,9.87ms,12.39ms
imported/rsc/easy1-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1048595,1942,4.51s,1.53ms,27.15us,1.55ms,55.18us,1.34ms,2.38ms
imported/rsc/easy1-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1048595,159,4.56s,18.92ms,138.13us,18.97ms,259.14us,17.32ms,19.80ms
imported/rsc/easy1-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1048595,1000000,633.00ms,50.00ns,1.00ns,51.00ns,39.00ns,46.00ns,22.30us
imported/rsc/medium-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,59,1000000,2.74s,1.04us,30.00ns,1.06us,199.00ns,912.00ns,106.35us
imported/rsc/medium-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,59,1000000,2.04s,711.00ns,18.00ns,724.00ns,202.00ns,538.00ns,116.75us
imported/rsc/medium-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,59,1000000,3.24s,1.29us,17.00ns,1.30us,217.00ns,1.20us,123.88us
imported/rsc/medium-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,59,1000000,735.77ms,59.00ns,1.00ns,60.00ns,33.00ns,54.00ns,6.81us
imported/rsc/medium-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1051,239295,4.67s,12.31us,233.00ns,12.49us,930.00ns,10.52us,84.41us
imported/rsc/medium-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1051,929415,5.04s,3.12us,102.00ns,3.17us,390.00ns,2.62us,88.94us
imported/rsc/medium-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1051,159916,4.61s,18.40us,195.00ns,18.71us,1.43us,15.36us,210.58us
imported/rsc/medium-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1051,1000000,684.95ms,58.00ns,1.00ns,59.00ns,33.00ns,54.00ns,15.26us
imported/rsc/medium-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32795,7505,4.51s,398.64us,4.80us,399.69us,12.68us,362.70us,671.15us
imported/rsc/medium-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32795,36344,4.56s,81.73us,1.96us,82.45us,4.38us,67.36us,290.48us
imported/rsc/medium-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32795,5116,4.51s,579.46us,12.01us,586.34us,26.15us,485.58us,1.26ms
imported/rsc/medium-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32795,1000000,684.24ms,58.00ns,1.00ns,59.00ns,30.00ns,54.00ns,9.76us
imported/rsc/medium-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1048603,259,4.56s,11.58ms,86.11us,11.60ms,146.76us,11.31ms,12.14ms
imported/rsc/medium-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1048603,1163,4.51s,2.56ms,34.26us,2.58ms,91.64us,2.22ms,3.72ms
imported/rsc/medium-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1048603,158,4.56s,18.92ms,102.92us,19.10ms,482.39us,18.70ms,20.70ms
imported/rsc/medium-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1048603,1000000,685.89ms,57.00ns,1.00ns,58.00ns,28.00ns,54.00ns,5.97us
imported/rsc/hard-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,58,1000000,3.69s,1.62us,31.00ns,1.64us,320.00ns,1.27us,136.94us
imported/rsc/hard-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,58,1000000,2.49s,925.00ns,14.00ns,937.00ns,161.00ns,822.00ns,54.93us
imported/rsc/hard-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,58,1000000,3.99s,1.88us,23.00ns,1.91us,222.00ns,1.73us,58.98us
imported/rsc/hard-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,58,1000000,786.77ms,115.00ns,1.00ns,119.00ns,56.00ns,109.00ns,18.47us
imported/rsc/hard-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1050,130393,4.61s,22.78us,313.00ns,22.96us,1.16us,18.46us,151.72us
imported/rsc/hard-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1050,388295,4.72s,7.53us,183.00ns,7.67us,544.00ns,6.69us,39.05us
imported/rsc/hard-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1050,95208,4.56s,31.41us,0.97us,31.46us,2.18us,25.07us,175.91us
imported/rsc/hard-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1050,1000000,687.56ms,59.00ns,1.00ns,59.00ns,29.00ns,55.00ns,5.41us
imported/rsc/hard-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32794,4163,4.51s,728.29us,19.55us,720.68us,33.70us,578.47us,1.23ms
imported/rsc/hard-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32794,14003,4.56s,212.56us,3.83us,214.15us,7.09us,194.39us,279.34us
imported/rsc/hard-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32794,3261,4.51s,916.68us,6.71us,920.16us,23.76us,872.66us,1.28ms
imported/rsc/hard-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32794,1000000,683.12ms,59.00ns,1.00ns,60.00ns,35.00ns,54.00ns,13.69us
imported/rsc/hard-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1048602,132,4.56s,22.52ms,186.03us,22.75ms,679.80us,21.90ms,26.74ms
imported/rsc/hard-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1048602,418,4.56s,7.17ms,44.65us,7.19ms,79.21us,7.03ms,7.49ms
imported/rsc/hard-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1048602,103,4.56s,29.12ms,177.94us,29.39ms,683.94us,28.79ms,33.00ms
imported/rsc/hard-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1048602,1000000,790.99ms,114.00ns,1.00ns,117.00ns,46.00ns,100.00ns,14.17us
imported/rsc/reallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,58,1000000,3.74s,1.59us,41.00ns,1.63us,243.00ns,1.34us,44.98us
imported/rsc/reallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,58,1000000,2.59s,0.95us,14.00ns,0.96us,148.00ns,853.00ns,31.24us
imported/rsc/reallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,58,1000000,3.99s,1.88us,23.00ns,1.90us,202.00ns,1.75us,29.83us
imported/rsc/reallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,58,1000000,0.99s,189.00ns,2.00ns,195.00ns,128.00ns,177.00ns,83.00us
imported/rsc/reallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1050,130917,4.61s,22.60us,236.00ns,22.87us,1.11us,20.32us,94.34us
imported/rsc/reallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1050,383355,4.72s,7.70us,51.00ns,7.77us,431.00ns,7.20us,41.34us
imported/rsc/reallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1050,100103,4.56s,29.26us,690.00ns,29.92us,1.79us,24.80us,77.41us
imported/rsc/reallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1050,1000000,837.42ms,119.00ns,2.00ns,121.00ns,140.00ns,97.00ns,120.02us
imported/rsc/reallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32794,4077,4.51s,733.32us,6.11us,735.89us,18.51us,699.20us,0.96ms
imported/rsc/reallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32794,12717,4.56s,234.82us,2.86us,235.81us,6.25us,210.21us,490.99us
imported/rsc/reallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32794,3265,4.51s,915.21us,7.50us,918.76us,22.88us,855.56us,1.35ms
imported/rsc/reallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32794,1000000,2.34s,871.00ns,7.00ns,880.00ns,125.00ns,809.00ns,26.98us
imported/rsc/reallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1048602,137,4.56s,21.92ms,97.14us,21.97ms,204.48us,21.63ms,23.00ms
imported/rsc/reallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1048602,408,4.56s,7.43ms,126.82us,7.36ms,268.47us,6.77ms,9.97ms
imported/rsc/reallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1048602,101,4.56s,30.17ms,93.58us,29.96ms,741.93us,27.57ms,31.31ms
imported/rsc/reallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1048602,86276,4.56s,34.73us,463.00ns,34.73us,1.32us,28.33us,151.21us
imported/rsc/reallyreallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,47,1000000,4.29s,2.20us,31.00ns,2.24us,271.00ns,1.97us,48.47us
imported/rsc/reallyreallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,47,1000000,2.39s,849.00ns,17.00ns,860.00ns,176.00ns,759.00ns,80.48us
imported/rsc/reallyreallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,47,1000000,3.64s,1.54us,24.00ns,1.56us,176.00ns,1.42us,46.03us
imported/rsc/reallyreallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,47,1000000,935.79ms,175.00ns,2.00ns,180.00ns,61.00ns,165.00ns,17.50us
imported/rsc/reallyreallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1039,113963,4.56s,26.04us,276.00ns,26.28us,1.25us,22.30us,168.63us
imported/rsc/reallyreallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1039,256157,4.67s,11.54us,365.00ns,11.65us,790.00ns,9.79us,120.19us
imported/rsc/reallyreallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1039,90505,4.56s,33.07us,781.00ns,33.10us,2.35us,26.28us,132.90us
imported/rsc/reallyreallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1039,1000000,785.06ms,116.00ns,2.00ns,121.00ns,57.00ns,107.00ns,18.51us
imported/rsc/reallyreallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,32783,3659,4.51s,819.10us,6.77us,819.85us,22.97us,665.76us,1.39ms
imported/rsc/reallyreallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,32783,8476,4.56s,351.93us,11.11us,353.85us,15.98us,302.62us,438.76us
imported/rsc/reallyreallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,32783,2874,4.51s,1.04ms,7.95us,1.04ms,26.05us,903.16us,1.54ms
imported/rsc/reallyreallyhard0-32k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,32783,1000000,2.34s,890.00ns,10.00ns,910.00ns,151.00ns,796.00ns,22.43us
imported/rsc/reallyreallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1048591,121,4.56s,24.86ms,113.99us,24.90ms,221.63us,24.55ms,25.74ms
imported/rsc/reallyreallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1048591,240,4.56s,12.50ms,92.39us,12.53ms,330.90us,10.86ms,15.93ms
imported/rsc/reallyreallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1048591,88,4.56s,34.25ms,183.57us,34.30ms,378.03us,33.61ms,35.96ms
imported/rsc/reallyreallyhard0-1mb,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1048591,116594,4.56s,25.12us,35.00ns,25.68us,1.26us,22.90us,131.38us
imported/rsc/reallyreallyreallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,51,864297,5.04s,3.37us,39.00ns,3.44us,468.00ns,3.02us,187.62us
imported/rsc/reallyreallyreallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,51,1000000,2.59s,943.00ns,16.00ns,0.95us,136.00ns,852.00ns,21.29us
imported/rsc/reallyreallyreallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,51,1000000,3.94s,1.83us,29.00ns,1.85us,216.00ns,1.63us,38.99us
imported/rsc/reallyreallyreallyhard0-32,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,51,1000000,0.99s,198.00ns,2.00ns,202.00ns,95.00ns,186.00ns,62.72us
imported/rsc/reallyreallyreallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-vm,0.1.0,,1043,111259,4.56s,26.57us,328.00ns,26.92us,1.49us,24.37us,78.73us
imported/rsc/reallyreallyreallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),gregex/pike-jit,0.1.0,,1043,270703,4.67s,10.84us,191.00ns,11.02us,695.00ns,9.71us,81.70us
imported/rsc/reallyreallyreallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex/pikevm,0.4.8,,1043,91028,4.56s,33.18us,0.98us,32.91us,2.28us,26.73us,164.33us
imported/rsc/reallyreallyreallyhard0-1k,count-spans,0.1.0 (rev 19aa8e8e3b),rust/regex,1.11.0,,1043,1000000,784.11ms,117.00ns,1.00ns,119.00ns,49.00ns,109.00ns,17.70us
